sample_type,sample_num,replicate,nm_938.8510000000001,nm_943.335,nm_947.8610000000001,nm_952.429,nm_957.038,nm_961.687,nm_966.3760000000001,nm_971.105,nm_975.872,nm_980.678,nm_985.52,nm_990.4,nm_995.316,nm_1000.268,nm_1005.255,nm_1010.2769999999999,nm_1015.332,nm_1020.421,nm_1025.542,nm_1030.6960000000001,nm_1035.881,nm_1041.097,nm_1046.343,nm_1051.619,nm_1056.924,nm_1062.258,nm_1067.619,nm_1073.008,nm_1078.424,nm_1083.865,nm_1089.3319999999999,nm_1094.8239999999998,nm_1100.3410000000001,nm_1105.881,nm_1111.444,nm_1117.029,nm_1122.637,nm_1128.266,nm_1133.915,nm_1139.585,nm_1145.274,nm_1150.982,nm_1156.7089999999998,nm_1162.453,nm_1168.214,nm_1173.992,nm_1179.785,nm_1185.594,nm_1191.4180000000001,nm_1197.255,nm_1203.106,nm_1208.97,nm_1214.847,nm_1220.735,nm_1226.634,nm_1232.5439999999999,nm_1238.463,nm_1244.392,nm_1250.33,nm_1256.275,nm_1262.228,nm_1268.188,nm_1274.155,nm_1280.127,nm_1286.104,nm_1292.085,nm_1298.0710000000001,nm_1304.06,nm_1310.0510000000002,nm_1316.045,nm_1322.04,nm_1328.036,nm_1334.0320000000002,nm_1340.0279999999998,nm_1346.023,nm_1352.016,nm_1358.007,nm_1363.996,nm_1369.9820000000002,nm_1375.963,nm_1381.94,nm_1387.912,nm_1393.878,nm_1399.838,nm_1405.79,nm_1411.736,nm_1417.6729999999998,nm_1423.601,nm_1429.521,nm_1435.43,nm_1441.329,nm_1447.2160000000001,nm_1453.092,nm_1458.9560000000001,nm_1464.807,nm_1470.644,nm_1476.467,nm_1482.275,nm_1488.068,nm_1493.845,nm_1499.606,nm_1505.349,nm_1511.075,nm_1516.7820000000002,nm_1522.471,nm_1528.14,nm_1533.7879999999998,nm_1539.4160000000002,nm_1545.023,nm_1550.608,nm_1556.17,nm_1561.71,nm_1567.225,nm_1572.7160000000001,nm_1578.182,nm_1583.6229999999998,nm_1589.0379999999998,nm_1594.425,nm_1599.786,nm_1605.118,nm_1610.422,nm_1615.6970000000001,nm_1620.943,nm_1626.1570000000002,nm_1631.3410000000001,nm_1636.494,nm_1641.614,nm_1646.701
HDPE,8,2,0.793309438,0.778076464,0.872162485,0.923237754,0.946535245,0.961170848,0.951015532,1,0.977299881,0.990740741,0.982078853,0.974910394,0.990143369,0.961170848,0.963560335,0.972819594,0.940860215,0.939964158,0.931003584,0.926523297,0.926224612,0.908303465,0.901732378,0.918160096,0.915770609,0.924133811,0.942054958,0.926224612,0.937275986,0.931899642,0.951911589,0.945340502,0.934886499,0.951911589,0.936081243,0.948028674,0.94474313,0.953106332,0.945639188,0.936678614,0.930406213,0.908602151,0.909199522,0.856630824,0.838112306,0.785842294,0.697729988,0.643966547,0.640979689,0.59916368,0.513142174,0.442353644,0.403524492,0.291218638,0.180107527,0.078853047,0,0.022401434,0.12962963,0.276284349,0.412783751,0.51135006,0.605137395,0.647550777,0.69832736,0.733870968,0.763142174,0.782855436,0.797789725,0.795400239,0.829450418,0.820489845,0.828554361,0.841995221,0.830645161,0.841995221,0.865890084,0.860215054,0.865591398,0.871565114,0.873655914,0.867682198,0.871266428,0.863500597,0.849462366,0.830943847,0.789127838,0.777479092,0.703703704,0.646654719,0.548685783,0.416069295,0.268518519,0.298088411,0.380525687,0.370967742,0.303464755,0.269414576,0.268518519,0.281959379,0.318399044,0.330943847,0.353046595,0.413381123,0.4390681,0.490442055,0.521804062,0.555555556,0.59916368,0.63948626,0.660394265,0.664874552,0.693249701,0.726403823,0.720430108,0.729689367,0.75,0.743130227,0.72311828,0.73088411,0.735065711,0.70818399,0.691457587,0.718040621,0.75,0.767921147,0.785842294,0.801373955
HDPE,8,3,0.801856884,0.792572464,0.876585145,0.92798913,0.953125,0.967617754,0.961277174,1,0.983922101,0.994565217,0.988451087,0.983242754,0.992074275,0.971240942,0.971240942,0.977581522,0.952219203,0.948143116,0.940443841,0.935235507,0.93432971,0.91576087,0.910099638,0.924365942,0.923686594,0.931612319,0.949728261,0.938858696,0.94678442,0.94361413,0.95923913,0.95629529,0.949501812,0.96263587,0.951766304,0.95923913,0.957653986,0.962182971,0.956521739,0.950181159,0.94361413,0.925271739,0.917119565,0.869565217,0.846467391,0.792346014,0.702898551,0.645380435,0.642210145,0.598958333,0.514266304,0.443387681,0.400815217,0.290307971,0.176630435,0.073369565,0,0.021059783,0.127717391,0.277400362,0.414628623,0.514945652,0.606657609,0.654891304,0.705842391,0.743206522,0.773550725,0.793478261,0.809556159,0.810914855,0.839221014,0.833333333,0.843523551,0.855525362,0.849637681,0.860054348,0.878396739,0.876811594,0.88111413,0.88745471,0.888360507,0.88428442,0.885869565,0.879076087,0.86571558,0.848052536,0.809556159,0.789855072,0.719202899,0.654211957,0.555480072,0.420742754,0.269701087,0.301630435,0.382246377,0.373867754,0.307065217,0.272192029,0.272418478,0.287817029,0.319293478,0.331748188,0.358695652,0.415307971,0.444972826,0.491847826,0.523777174,0.560009058,0.60326087,0.64379529,0.666893116,0.675498188,0.702219203,0.731431159,0.731657609,0.741394928,0.756793478,0.752943841,0.736865942,0.741168478,0.742300725,0.71875,0.701539855,0.726902174,0.75951087,0.78125,0.797554348,0.810461957
HDPE,9,1,0.733767477,0.689714614,0.784715572,0.863244589,0.914575752,0.948668837,0.951158782,0.997318521,0.979505842,0.995977782,0.990614825,0.985443402,1,0.972993679,0.970886803,0.975675158,0.943497414,0.932388431,0.91495882,0.909212794,0.901168359,0.875694311,0.858073166,0.871863628,0.876460448,0.89254932,0.91495882,0.908255124,0.922237119,0.921470983,0.941965141,0.939092128,0.934303773,0.953074124,0.939283662,0.949818043,0.944838154,0.950392645,0.945795825,0.941199004,0.936027581,0.917065696,0.907105918,0.83949435,0.802528251,0.73434208,0.63512737,0.53131584,0.520589925,0.499904233,0.42846198,0.354338249,0.333844091,0.250718253,0.162229458,0.083317372,0.008427504,0,0.042137522,0.138479219,0.243823022,0.331928749,0.425780502,0.478643938,0.541467152,0.588393028,0.631488221,0.659643746,0.686075464,0.69182149,0.730894465,0.726297644,0.741045777,0.757134649,0.752537828,0.767477495,0.796782226,0.798697568,0.811913427,0.818425589,0.824746217,0.820723999,0.826086957,0.817467918,0.805592798,0.791993871,0.746600268,0.720551618,0.629955947,0.545680904,0.435548745,0.305497031,0.159739514,0.099406244,0.178892932,0.196897146,0.148630531,0.097299368,0.079295154,0.084849646,0.113771308,0.121815744,0.127178701,0.180233672,0.20436698,0.248994446,0.278107642,0.310859989,0.359509672,0.41333078,0.448381536,0.463129669,0.496839686,0.538211071,0.541658686,0.554108408,0.57843325,0.575751772,0.556406819,0.5596629,0.550852327,0.51944072,0.491476729,0.493583605,0.544340165,0.591266041,0.622677648,0.648151695
HDPE,9,2,0.741308411,0.73271028,0.82635514,0.894392523,0.936074766,0.961869159,0.961682243,0.999065421,0.987850467,0.999252336,0.996074766,0.991588785,1,0.977757009,0.972149533,0.97271028,0.94,0.928224299,0.917943925,0.908411215,0.894953271,0.869719626,0.858878505,0.874953271,0.878691589,0.894018692,0.915514019,0.914205607,0.924672897,0.924859813,0.940560748,0.940747664,0.937570093,0.952149533,0.941682243,0.947476636,0.942616822,0.948785047,0.945794393,0.940747664,0.934766355,0.91046729,0.886728972,0.820373832,0.776261682,0.699626168,0.581121495,0.51046729,0.513831776,0.47364486,0.395514019,0.339813084,0.30635514,0.213831776,0.128037383,0.054018692,0,0.01046729,0.077570093,0.176635514,0.277943925,0.359065421,0.442803738,0.493457944,0.550841121,0.595700935,0.633457944,0.660747664,0.685420561,0.693271028,0.723738318,0.72317757,0.736635514,0.751775701,0.751401869,0.766915888,0.791962617,0.796261682,0.806168224,0.814205607,0.818691589,0.81588785,0.81588785,0.808224299,0.793084112,0.774018692,0.725607477,0.680373832,0.584299065,0.49271028,0.374766355,0.239813084,0.105420561,0.123551402,0.186915888,0.175700935,0.117383178,0.083925234,0.077943925,0.087663551,0.112336449,0.117943925,0.13682243,0.183551402,0.208224299,0.248224299,0.27682243,0.315514019,0.366542056,0.416261682,0.445794393,0.460747664,0.492336449,0.528971963,0.534766355,0.546728972,0.564485981,0.56,0.542242991,0.538504673,0.529158879,0.497383178,0.46317757,0.493084112,0.550841121,0.588971963,0.615700935,0.638878505
HDPE,9,3,0.709184613,0.701085956,0.795324867,0.872446162,0.919565618,0.949383398,0.954721149,0.993557887,0.985643291,0.997607215,0.993189766,0.990981042,1,0.975888091,0.970550341,0.966685073,0.930977361,0.916252531,0.905024848,0.893981226,0.877783913,0.850358918,0.837658752,0.854960427,0.8615866,0.879256396,0.904288607,0.905208909,0.917172833,0.918829376,0.936683232,0.937971655,0.937051353,0.954168967,0.943493466,0.948647156,0.944597828,0.948647156,0.948463096,0.944781888,0.936315111,0.909810418,0.879624517,0.805632247,0.757040309,0.676605927,0.554757961,0.483158476,0.486287502,0.447450764,0.373090374,0.319712866,0.289526965,0.201730167,0.121847966,0.052825327,0,0.009203019,0.071783545,0.164918093,0.259709185,0.336094239,0.416528621,0.467329284,0.524387999,0.56948279,0.60905577,0.638321369,0.664273882,0.67329284,0.705503405,0.707528069,0.722436959,0.738450212,0.739738634,0.756304068,0.784649365,0.790723357,0.803239463,0.812258421,0.818884594,0.815571507,0.815939628,0.807472851,0.791459599,0.769556415,0.71801951,0.667955089,0.565985643,0.471930793,0.354684336,0.226394257,0.098104178,0.113013068,0.17338487,0.163629671,0.10877968,0.077673477,0.071047304,0.080066262,0.102153506,0.107675318,0.124792932,0.169151482,0.191974968,0.230259525,0.2573164,0.296521259,0.345113197,0.394073256,0.42554758,0.441560832,0.475612001,0.50966317,0.517025584,0.530646052,0.549052089,0.545186821,0.527148905,0.523099577,0.513344377,0.48021351,0.44561016,0.474507639,0.537456286,0.577949567,0.607767348,0.632063317
HDPE,10,1,1,0.027667984,0.549407115,0.517786561,0.403162055,0.442687747,0.110671937,0.806324111,0.355731225,0.577075099,0.42687747,0.335968379,0.608695652,0.217391304,0.324110672,0.57312253,0.241106719,0.387351779,0.209486166,0.217391304,0.37944664,0.225296443,0.233201581,0.422924901,0.312252964,0.343873518,0.533596838,0.158102767,0.252964427,0.173913043,0.42687747,0.312252964,0.086956522,0.42687747,0.138339921,0.351778656,0.343873518,0.490118577,0.415019763,0.296442688,0.256916996,0.090909091,0.391304348,0.055335968,0.339920949,0.209486166,0.205533597,0.363636364,0.407114625,0.347826087,0.209486166,0.122529644,0.411067194,0.23715415,0.288537549,0.391304348,0.118577075,0.264822134,0.197628458,0.158102767,0.221343874,0.162055336,0.458498024,0.173913043,0.316205534,0.324110672,0.375494071,0.320158103,0.347826087,0.090909091,0.494071146,0.233201581,0.280632411,0.418972332,0.146245059,0.201581028,0.4743083,0.272727273,0.316205534,0.343873518,0.37944664,0.264822134,0.391304348,0.359683794,0.280632411,0.33201581,0,0.42687747,0.205533597,0.363636364,0.399209486,0.339920949,0.411067194,0.351778656,0.335968379,0.351778656,0.280632411,0.375494071,0.158102767,0.110671937,0.328063241,0.316205534,0.146245059,0.434782609,0.276679842,0.509881423,0.486166008,0.43083004,0.415019763,0.501976285,0.438735178,0.217391304,0.375494071,0.664031621,0.335968379,0.328063241,0.584980237,0.458498024,0.14229249,0.415019763,0.513833992,0.33201581,0.359683794,0.652173913,0.600790514,0.482213439,0.553359684,0.632411067
HDPE,10,2,0.397993311,0,0.551839465,0.632107023,0.652173913,0.678929766,0.454849498,0.986622074,0.705685619,0.81270903,0.7090301,0.64548495,0.83277592,0.525083612,0.608695652,0.826086957,0.568561873,0.662207358,0.591973244,0.605351171,0.72909699,0.62541806,0.628762542,0.775919732,0.675585284,0.735785953,0.869565217,0.575250836,0.658862876,0.588628763,0.785953177,0.702341137,0.54180602,0.735785953,0.545150502,0.719063545,0.719063545,0.839464883,0.762541806,0.635451505,0.638795987,0.528428094,0.752508361,0.494983278,0.719063545,0.638795987,0.622073579,0.762541806,0.782608696,0.745819398,0.655518395,0.618729097,0.809364548,0.682274247,0.745819398,0.839464883,0.62541806,0.74916388,0.702341137,0.642140468,0.705685619,0.658862876,0.852842809,0.642140468,0.72909699,0.72909699,0.782608696,0.752508361,0.74916388,0.531772575,0.879598662,0.668896321,0.702341137,0.802675585,0.595317726,0.628762542,0.822742475,0.675585284,0.7090301,0.725752508,0.739130435,0.682274247,0.759197324,0.722408027,0.678929766,0.655518395,0.404682274,0.745819398,0.568561873,0.759197324,0.715719064,0.682274247,0.772575251,0.722408027,0.698996656,0.719063545,0.665551839,0.719063545,0.591973244,0.568561873,0.715719064,0.742474916,0.62541806,0.842809365,0.715719064,0.903010033,0.913043478,0.876254181,0.862876254,0.909698997,0.859531773,0.678929766,0.79264214,1,0.799331104,0.755852843,0.969899666,0.869565217,0.665551839,0.795986622,0.923076923,0.769230769,0.79264214,0.993311037,0.913043478,0.836120401,0.899665552,0.936454849
HDPE,10,3,1,0,0.564971751,0.508474576,0.451977401,0.435028249,0.079096045,0.81920904,0.406779661,0.610169492,0.463276836,0.361581921,0.655367232,0.220338983,0.288135593,0.615819209,0.214689266,0.350282486,0.214689266,0.242937853,0.395480226,0.248587571,0.214689266,0.491525424,0.305084746,0.395480226,0.536723164,0.169491525,0.288135593,0.186440678,0.446327684,0.355932203,0.13559322,0.429378531,0.124293785,0.372881356,0.355932203,0.542372881,0.440677966,0.282485876,0.282485876,0.09039548,0.389830508,0.028248588,0.361581921,0.231638418,0.203389831,0.378531073,0.429378531,0.355932203,0.203389831,0.09039548,0.389830508,0.209039548,0.282485876,0.395480226,0.129943503,0.265536723,0.225988701,0.163841808,0.214689266,0.175141243,0.457627119,0.169491525,0.299435028,0.333333333,0.389830508,0.316384181,0.350282486,0.039548023,0.542372881,0.237288136,0.316384181,0.440677966,0.146892655,0.203389831,0.519774011,0.293785311,0.333333333,0.355932203,0.401129944,0.299435028,0.463276836,0.389830508,0.282485876,0.361581921,0.02259887,0.446327684,0.186440678,0.423728814,0.463276836,0.361581921,0.401129944,0.322033898,0.293785311,0.440677966,0.316384181,0.378531073,0.175141243,0.107344633,0.310734463,0.322033898,0.186440678,0.508474576,0.322033898,0.548022599,0.581920904,0.508474576,0.514124294,0.548022599,0.514124294,0.242937853,0.395480226,0.728813559,0.423728814,0.367231638,0.649717514,0.508474576,0.169491525,0.457627119,0.632768362,0.429378531,0.457627119,0.757062147,0.621468927,0.559322034,0.610169492,0.768361582
HDPE,15,1,0.830284985,0.743938749,0.846022969,0.900467886,0.926839643,0.949808592,0.929391748,1,0.962143769,0.983411314,0.972777541,0.959591663,0.983411314,0.941726925,0.945129732,0.965546576,0.923862186,0.922160783,0.903019991,0.901318588,0.901318588,0.876222884,0.864313058,0.885155253,0.878774989,0.890684815,0.91620587,0.884729902,0.898766482,0.890259464,0.919183326,0.908124202,0.885580604,0.916631221,0.887282008,0.908974904,0.901743939,0.913653764,0.907273501,0.89281157,0.885155253,0.860059549,0.872394726,0.805614632,0.80008507,0.742237346,0.664398128,0.585708209,0.577201191,0.554657593,0.474691621,0.398979158,0.386643981,0.285835815,0.187154402,0.096980009,0.000850702,0,0.054870268,0.171841769,0.299447044,0.391748192,0.496809868,0.529987239,0.589961718,0.625691195,0.663122076,0.676733305,0.691620587,0.67928541,0.732454275,0.710761378,0.720544449,0.737133135,0.71629094,0.72564866,0.759676733,0.743513399,0.752020417,0.754997873,0.759676733,0.747766908,0.754997873,0.748192259,0.732028924,0.726499362,0.675031901,0.686091025,0.611654615,0.566567418,0.487452148,0.378136963,0.243726074,0.186729051,0.263717567,0.28370906,0.234368354,0.189281157,0.165886857,0.171416419,0.208421948,0.21863037,0.217354317,0.280306253,0.293917482,0.344534241,0.368779243,0.392598894,0.42790302,0.470012761,0.490004254,0.484049341,0.515950659,0.5580604,0.540621012,0.547426627,0.576350489,0.565716716,0.535942152,0.555508294,0.554232242,0.52573373,0.51169715,0.532113994,0.557635049,0.574649085,0.592513824,0.610378562
HDPE,15,2,0.840593142,0.768303985,0.87673772,0.921223355,0.941149212,0.951343837,0.929101019,1,0.960611677,0.974513438,0.960611677,0.949026877,0.971733086,0.925857275,0.925857275,0.945783133,0.893419833,0.896200185,0.874884152,0.868860056,0.86978684,0.839202966,0.830398517,0.855421687,0.843373494,0.855421687,0.880908248,0.84708063,0.859128823,0.850324374,0.881835032,0.868396664,0.845690454,0.873493976,0.846153846,0.867006487,0.860982391,0.875810936,0.864226135,0.845690454,0.84012975,0.810936052,0.819277108,0.748378128,0.741427247,0.676552363,0.581556997,0.53197405,0.537998146,0.493975904,0.411492122,0.350324374,0.331788693,0.227988879,0.139481001,0.069508804,0,0.021779425,0.093141798,0.199258573,0.304911956,0.383688601,0.477757183,0.50463392,0.558387396,0.59128823,0.622798888,0.635773865,0.651992586,0.633920297,0.68721038,0.665894347,0.676552363,0.692307692,0.670528267,0.680722892,0.716404078,0.698795181,0.705746061,0.711770158,0.717794254,0.704355885,0.712696942,0.702965709,0.68721038,0.677479147,0.621408712,0.626969416,0.550509731,0.500926784,0.417979611,0.303058387,0.189063948,0.207599629,0.265060241,0.260889713,0.202965709,0.178405931,0.160797034,0.168674699,0.204355885,0.21223355,0.216404078,0.276645042,0.287303058,0.335032437,0.358202039,0.387859129,0.421223355,0.460148285,0.474050046,0.467099166,0.495829472,0.539388323,0.519925857,0.524096386,0.554216867,0.542168675,0.506024096,0.524559778,0.529193698,0.49536608,0.480537535,0.516682113,0.540315107,0.555143652,0.571825765,0.590361446
HDPE,15,3,0.830775134,0.777436685,0.877590177,0.926707598,0.950498849,0.961243285,0.938603223,1,0.966999233,0.981964697,0.970069071,0.957405986,0.977743668,0.937452034,0.937835764,0.950498849,0.907137375,0.904834996,0.887950883,0.880660015,0.877973906,0.850729087,0.840368381,0.863008442,0.855717575,0.866078281,0.890253262,0.861473523,0.86953185,0.863775902,0.890636992,0.879892556,0.861089793,0.884497314,0.859171144,0.878357636,0.871834229,0.882962394,0.873369148,0.859938603,0.853031466,0.828472755,0.831542594,0.767075979,0.752494244,0.687260169,0.591327705,0.539524175,0.543361474,0.50115119,0.418649271,0.358019954,0.334996163,0.229470453,0.140445127,0.064850345,0,0.019570223,0.092095165,0.201458173,0.312356101,0.39409056,0.484267076,0.515349194,0.568687644,0.602839601,0.63161934,0.647352264,0.664236378,0.650805833,0.695702226,0.680736761,0.691097467,0.705679202,0.688411358,0.698388335,0.728319263,0.716807368,0.722947045,0.727551804,0.729854183,0.720260936,0.727168074,0.717958557,0.703376823,0.692632387,0.640828856,0.640445127,0.562931696,0.512279355,0.423637759,0.309669992,0.189178818,0.208365311,0.268610898,0.26285495,0.205679202,0.178818112,0.164620107,0.174980814,0.207981581,0.215656178,0.225633154,0.280890253,0.294704528,0.339984651,0.364159632,0.393323101,0.429009977,0.467766692,0.486185725,0.480813507,0.511128166,0.550652341,0.533384497,0.539907905,0.567152724,0.55333845,0.523791251,0.536070606,0.538372985,0.508058327,0.493092863,0.52609363,0.55218726,0.570990023,0.587490407,0.602455871
HDPE,16,1,0.731643682,0.690272083,0.788855758,0.871971673,0.922288483,0.954155796,0.956019381,0.996831905,0.981550503,0.996272829,0.991986582,0.98714126,1,0.975214312,0.973164368,0.977823332,0.949869549,0.939992546,0.925829296,0.921170332,0.914275065,0.890793887,0.875512486,0.889303019,0.893775624,0.907752516,0.929929184,0.923592993,0.934960865,0.934774506,0.952851286,0.949496832,0.944837868,0.963287365,0.949496832,0.959932911,0.955460306,0.962355572,0.959187477,0.95490123,0.949869549,0.93421543,0.929929184,0.875326127,0.848304137,0.790532985,0.700521804,0.594483787,0.588520313,0.572493477,0.497763697,0.420611256,0.399552739,0.30544167,0.198099143,0.098024599,0.009504286,0,0.062430116,0.192135669,0.325754752,0.431606411,0.531867313,0.589638464,0.650950429,0.695303764,0.734811778,0.759411107,0.782519568,0.7886694,0.821282147,0.818486769,0.830413716,0.844949683,0.840477078,0.853522177,0.877376072,0.878121506,0.888557585,0.89303019,0.898993664,0.897689154,0.901975401,0.897689154,0.888743943,0.882035035,0.848304137,0.836749907,0.773015281,0.711889676,0.623369363,0.506149832,0.351658591,0.289228476,0.386134924,0.412038763,0.363585539,0.304696236,0.294446515,0.304509877,0.339172568,0.351099515,0.362653746,0.421729407,0.448937756,0.494968319,0.525531122,0.557584793,0.602683563,0.650950429,0.680767797,0.691390235,0.719530376,0.754938502,0.754752143,0.765747298,0.787178531,0.782892285,0.768915393,0.776183377,0.77189713,0.750838613,0.730898248,0.735370854,0.772269847,0.804509877,0.827991055,0.845881476
HDPE,16,2,0.73777861,0.728975464,0.831616408,0.902041581,0.941936692,0.965723918,0.962727102,1,0.986888931,0.998501592,0.993444465,0.987825435,0.998688893,0.976025473,0.973215958,0.974714366,0.944746207,0.936317662,0.92639071,0.918524068,0.909533621,0.88499719,0.875070238,0.892676531,0.896047949,0.909908223,0.93013673,0.924330399,0.934444653,0.932197041,0.948679528,0.947743023,0.94156209,0.956920772,0.944933508,0.953549354,0.948679528,0.955422364,0.952050946,0.946806518,0.941374789,0.92264469,0.909908223,0.855403634,0.824873572,0.759880127,0.648436037,0.580820378,0.59056003,0.551226822,0.468252482,0.411125679,0.3774115,0.269526128,0.163701068,0.067241056,0,0.017231691,0.114066305,0.247424611,0.371979771,0.465255666,0.556471249,0.607042517,0.661547106,0.700693014,0.734407192,0.757257913,0.777861023,0.779546732,0.810264094,0.806518075,0.81887994,0.832365612,0.82824499,0.83967035,0.862708372,0.862521071,0.870387713,0.876006743,0.879940064,0.876381345,0.87919086,0.874695636,0.864581382,0.853717925,0.81887994,0.799213336,0.728975464,0.664731223,0.569020416,0.444652557,0.297059374,0.324967222,0.402697134,0.396703503,0.334894175,0.300618093,0.296684772,0.312792658,0.343510021,0.352500468,0.37553849,0.429106574,0.455703315,0.497658738,0.524817382,0.56227758,0.606106012,0.646001124,0.669226447,0.678404196,0.704626335,0.735156396,0.734594493,0.743584941,0.761753137,0.756321409,0.740400824,0.744896048,0.743023038,0.718299307,0.6980708,0.723356434,0.759505525,0.782918149,0.801273647,0.815883124
HDPE,16,3,0.73887632,0.730015083,0.832767722,0.902149321,0.941930618,0.964555053,0.96285822,1,0.985482655,0.996794872,0.99321267,0.98699095,0.998303167,0.975490196,0.972473605,0.97586727,0.945512821,0.935520362,0.925904977,0.917986425,0.909690799,0.885746606,0.876319759,0.893099548,0.896870287,0.911199095,0.93193816,0.924019608,0.933823529,0.932692308,0.94928356,0.948152338,0.942873303,0.957767722,0.946078431,0.95418552,0.950226244,0.956259427,0.952111614,0.947021116,0.942873303,0.922888386,0.911387632,0.855580694,0.826546003,0.761689291,0.6510181,0.584464555,0.592948718,0.554110106,0.472096531,0.414969834,0.380844646,0.272435897,0.165535445,0.069193062,0,0.018288084,0.114819005,0.25,0.374057315,0.468891403,0.559012066,0.608785822,0.663461538,0.702677225,0.73699095,0.759615385,0.780165913,0.782616893,0.813348416,0.809200603,0.820889894,0.834276018,0.829374057,0.841628959,0.864630468,0.863687783,0.871606335,0.878205128,0.881598793,0.879147813,0.881598793,0.875754148,0.865761689,0.854826546,0.820324284,0.80015083,0.730769231,0.667043741,0.570889894,0.445889894,0.299773756,0.326546003,0.403657617,0.398190045,0.336726998,0.301470588,0.299585219,0.313348416,0.344457014,0.354826546,0.377262443,0.430806938,0.457202112,0.498303167,0.527337858,0.562405732,0.606711916,0.647812971,0.671568627,0.679298643,0.705505279,0.736802413,0.736613876,0.746417798,0.763197587,0.7586727,0.741704374,0.745098039,0.743401207,0.719268477,0.698906486,0.723227753,0.759238311,0.784313725,0.802036199,0.817873303
HDPE,17,1,0.755123217,0.714915694,0.82153048,0.890272374,0.927626459,0.952788586,0.946303502,1,0.97535668,0.993255512,0.985214008,0.977950713,0.996368353,0.964461738,0.966277562,0.979766537,0.952010376,0.950453956,0.936964981,0.93618677,0.936705577,0.921141375,0.91076524,0.926070039,0.927107652,0.939040208,0.959273671,0.943709468,0.9538262,0.952788586,0.97535668,0.968093385,0.95771725,0.978988327,0.959533074,0.97613489,0.973540856,0.983398184,0.978210117,0.968871595,0.964202335,0.945525292,0.953566796,0.899610895,0.887937743,0.838651102,0.769130999,0.69156939,0.683527886,0.660700389,0.584435798,0.500389105,0.473411154,0.369130999,0.248767834,0.123476005,0.006485084,0,0.094422827,0.265629053,0.428534371,0.542153048,0.645654994,0.697016861,0.752788586,0.790661479,0.826459144,0.84383917,0.862256809,0.859403372,0.898832685,0.888975357,0.901167315,0.914656291,0.904798962,0.914656291,0.940337224,0.934111543,0.943190661,0.946044099,0.950713359,0.945525292,0.95304799,0.947600519,0.938002594,0.928923476,0.889753567,0.89156939,0.833463035,0.789364462,0.71309987,0.602853437,0.455252918,0.39766537,0.499610895,0.525291829,0.473411154,0.417898833,0.406485084,0.421011673,0.460959792,0.474967575,0.488197147,0.551491569,0.578210117,0.629571984,0.659403372,0.688197147,0.725291829,0.768352789,0.791439689,0.794033722,0.82075227,0.858625162,0.851102464,0.858625162,0.883787289,0.878858625,0.857328145,0.873670558,0.874967575,0.852918288,0.84383917,0.857846952,0.881193256,0.902983139,0.921919585,0.935667964
HDPE,17,2,0.767364415,0.72074215,0.850618459,0.903425309,0.925309229,0.94338725,0.911512845,1,0.958610847,0.981921979,0.961941009,0.948620362,0.979067555,0.928163654,0.935775452,0.962416746,0.911512845,0.920076118,0.904852521,0.900095147,0.910085633,0.8867745,0.881541389,0.908658421,0.896289248,0.909609895,0.936726927,0.897240723,0.914843007,0.904852521,0.936726927,0.924833492,0.900570885,0.931969553,0.900570885,0.928163654,0.924833492,0.940532826,0.928163654,0.91056137,0.904376784,0.878686965,0.898667935,0.831113225,0.835870599,0.783063749,0.703615604,0.667459562,0.669838249,0.630352046,0.547098002,0.478591817,0.458135109,0.33396765,0.217887726,0.104186489,0,0.044719315,0.169362512,0.329210276,0.470028544,0.559467174,0.658420552,0.677925785,0.728829686,0.758801142,0.78829686,0.797811608,0.813035205,0.792578497,0.850618459,0.825404377,0.838725024,0.856803045,0.828734539,0.843482398,0.877259753,0.858705994,0.869172217,0.874405328,0.87963844,0.867745005,0.876784015,0.870123692,0.855375833,0.842530923,0.78829686,0.813510942,0.739295909,0.710275928,0.631779258,0.514747859,0.387250238,0.416270219,0.494291151,0.490009515,0.42150333,0.397240723,0.383920076,0.396764986,0.442435775,0.457183635,0.469552807,0.542340628,0.556137012,0.615128449,0.641769743,0.665556613,0.696955281,0.73549001,0.745480495,0.734538535,0.768791627,0.813986679,0.789248335,0.795432921,0.829210276,0.813035205,0.779733587,0.79923882,0.810656518,0.778782112,0.774500476,0.813035205,0.826831589,0.8320647,0.852997146,0.865366318
